id,timestamp,pais,ciudad,canal,plataforma,medio_contacto,comentario,categoria,severidad,sentimiento
19d1aa28-9778-47c8-8437-bcb20163f158,2025-02-06T04:47:08,CO,Montevideo,app,android,redes,En la web/app no acepta mi tarjeta al comprar un cámara. Intenté varias veces y nada.,ecommerce,media,-0.2
f7c9ef90-8d5e-420c-99d8-aa0abf77af5b,2025-02-06T07:49:08,ES,Santiago,email,mobile_web,email,El pedido de teléfono llegó con retraso de 6 días con UPS en Cali.,logistica,critica,-1.0
501075ea-08a2-44bb-8c80-7441209d1ee5,2025-02-06T09:28:08,CO,Quito,redes,android,redes,El servicio al cliente me atendieron de forma muy amable. El agente Luisa tomó el caso.,servicio_cliente,baja,0.6
d39a6275-008a-4f8f-8ee3-75a75b10240a,2025-02-06T13:52:08,PE,Lima,web,mobile_web,email,El pedido de monitor llegó con retraso de 2 días con Estafeta en Medellín.,logistica,baja,-1.0
c83b0883-ede8-4775-8498-421ee6cc1795,2025-02-06T17:11:08,CO,Quito,whatsapp,mobile_web,chat,En la web/app la página se cayó al pagar al comrpar un monitor. Intenté varias veces y nada.,ecommerce,media,-0.5
7417d82c-448d-4240-85c6-337763bd40fc,2025-02-06T18:31:08,UY,Madrid,web,android,whatsapp,El pedido de libro se perdió en el transporte con FedEx en Barcelona.,logistica,media,-1.0
645aa989-2fb0-4e22-8930-0f84adeaba3a,2025-02-07T01:40:08,EC,Quito,whatsapp,android,redes,El mochila no respetaron el precio de oferta; el descuento era de 15% según la página.,precios,media,-0.7
4999f805-f215-4665-a0ca-c33d332396f0,2025-02-07T07:03:08,UY,Montevideo,email,ios,whatsapp,El servicio al cliente prometieron devolver la llamada y no lo hicieron. El agente María tomó el caso.,servicio_cliente,alta,-0.3
afec1e29-6ae7-4d17-abbd-61be2bd5ae89,2025-02-07T09:35:08,UY,Lima,redes,desktop,redes,El pedido de cámara no llegó en la franja de noche con UPS en Quito.,logistica,media,-1.0
4be8d064-f5da-4931-bee4-5c8c2a25021c,2025-02-07T11:59:08,PE,Medellín,app,ios,chat,El cámara el descuento no se aplicó; el descuento era de 30% según la página.,precios,alta,-0.7
33ff3ff2-25b9-47ce-af93-ea903ebc7ed4,2025-02-07T14:19:08,ES,Santiago,redes,desktop,chat,El servicio al cliente me atendieron de forma muy amable. El agente Andrés tomó el caso.,servicio_cliente,baja,0.8
1e5b24cd-5702-45d4-b72c-c31b9b70e677,2025-02-07T16:12:08,ES,Montevideo,whatsapp,desktop,redes,El pedido de cafetera el repartidor no llamó al llegar con Deprisa en CDMX.,logistica,media,-1.0
7d2f411b-4ed7-4458-8d20-d9e3fa0732b5,2025-02-07T22:09:08,EC,Quito,redes,ios,telefono,En la web/app la página se cayó al pagar al comprar un impresora. Intenté varias veces y nada.,ecommerce,alta,-1.0
2d263402-0eb7-4828-b3a1-d5b02f168671,2025-02-07T23:07:08,CL,Barcelona,whatsapp,mobile_web,email,El impresora el descuento no se aplicó; el descuento era de 40% según la página.,precios,alta,-0.4
494fb5d7-7a06-49f2-9e2a-476a60fdc631,2025-02-08T04:54:08,CL,Santiago,whatsapp,android,email,En la web/app no pude completar el checkout al comprar un monitor. Intenté varias veces y nada.,ecommerce,baja,-0.2
f429e52b-497f-43fc-b6e6-addc643d0a0b,2025-02-08T13:58:08,PE,Buenos Aires,web,ios,telefono,En la web/app no recibí el correo de confirmación al comprar un audífonos. Intenté varias veces y nada.,ecommerce,baja,-1.0
f48821fa-706b-4a9f-91aa-a1e3590b83fd,2025-02-08T14:42:08,AR,CDMX,app,android,redes,El servicio al cliente tardan más de 10 minutos en contestar. El agente Juan tomó el caso.,servicio_cliente,media,-1.0
eaa83cc2-b502-4db6-a55e-3c292588cc0d,2025-02-08T19:05:08,ES,Montevideo,redes,desktop,telefono,El servicio al cliente me atendieron de forma muy amable. El agente Sofía tomó el caso.,servicio_cliente,baja,0.4
6cca1a36-a57a-49b2-8878-6b30ea49ff8a,2025-02-09T07:31:08,ES,Montevideo,whatsapp,android,redes,En la web/app el seguimiento no se actualiza al comprar un tablet. Intenté varias veces y nada.,ecommerce,media,-0.2
5b574bff-82d2-4b45-9419-e39a1cb00ce7,2025-02-09T08:22:08,ES,Barcelona,app,ios,chat,El pedido de libro llegó con retraso de 4 días con DHL en CDMX.,logistica,media,-1.0
2f4278b9-c64c-4ad5-904d-8ffdc0838d37,2025-02-09T10:22:08,UY,Madrid,whatsapp,ios,whatsapp,En la web/app no pude completar el checkout al comprar un laptop. Intenté varias veces y nada.,ecommerce,media,-0.2
af51fff0-62ab-4b04-8b6f-3fc2a6862059,2025-02-09T14:14:08,MX,Medellín,telefono,mobile_web,whatsapp,El pedido de laptop vino incompleto con Andreani en Medellín.,logistica,baja,-1.0
25a03b10-b2e1-423c-a25b-402fa3522753,2025-02-10T03:49:08,EC,Lima,app,android,email,El servicio al cliente me atendieron de forma muy amable. El agente Luisa tomó el caso.,servicio_cliente,baja,0.4
fcd16692-3a6b-4f02-a9dc-3178474b144a,2025-02-10T09:15:08,MX,Santiago,telefono,ios,redes,El pedido de impresora la caja llegó mojada con 99minutos en Barcelona.,logistica,media,-1.0
838a06c5-b998-4471-b8c6-36e4f00cdfa3,2025-02-10T12:38:08,EC,Lima,web,android,telefono,En la web/app no recibí el correo de confirmación al comprar un tablet. Intenté varias veces y nada.,ecommerce,baja,-0.2
fcc724b9-e3a0-4f19-8900-5f49e5ee0189,2025-02-10T13:19:08,MX,CDMX,telefono,ios,whatsapp,En la web/app no acepta mi tarjeta al comprar un zapatillas. Intenté varias veces y nada.,ecommerce,alta,-0.2
62e0de2c-6cec-4302-b9f4-933cd3b2a052,2025-02-10T14:42:08,UY,Madrid,web,ios,chat,En la web/app no recibí el correo de confirmación al comprar un monitor. Intenté varias veces y nada.,ecommerce,media,-1.0
de7787a8-90e2-4de0-915f-475a6bcd88b0,2025-02-11T01:27:08,ES,Barranquilla,email,desktop,email,En la web/app el seguimiento no se actualiza al comprar un televisor. Intenté varias veces y nada.,ecommerce,baja,-1.0
b7dee1b9-6939-49a6-a6f9-93d5ad973caa,2025-02-11T02:18:08,ES,Cali,whatsapp,mobile_web,whatsapp,El servicio al cliente prometieron devolver la llamada y no lo hicieron. El agente Ana tomó el caso.,servicio_cliente,media,-1.0
25971e0b-d318-4e07-8a89-c975a96dbffa,2025-02-11T07:32:08,CO,Cali,redes,ios,email,En la web/app el seguimiento no se actualiza al comprar un audífonos. Intenté varias veces y nada.,ecommerce,alta,-1.0
b62b3cf8-33fe-4204-86a0-49bae5c6e919,2025-02-11T11:51:08,MX,Madrid,web,desktop,chat,El televisor la competencia lo tiene más barato; el descuento era de 10% según la página.,precios,media,-0.4
449241d5-88cb-48f8-b1ca-217ce7afa47f,2025-02-11T21:59:08,MX,Lima,web,android,email,El audífonos el precio cambió en el checkout; el descuento era d e20% según la página.,precios,media,-0.4
a3ba3a80-523b-481b-96db-a9043ad4361c,2025-02-12T00:38:08,UY,Cali,telefono,ios,telefono,El servicio al cliente cerraron el chat sin solución. El agente Sofía tomó el caso.,servicio_cliente,alta,-0.6
42b0263d-26c1-4f87-ba1d-e846a5a989a9,2025-02-12T03:23:08,EC,Medellín,app,android,telefono,El servicio al cliente prometieron devolver la llamada y no lo hicieron. El agente Carlos tomó el caso.,servicio_cliente,media,-1.0
03e9717a-76ec-4198-92ca-a4ed52f7443f,2025-02-12T08:36:08,UY,Cali,app,mobile_web,email,El pedido de laptop se perdió en el transporte con Servientrega en CDMX.,logistica,alta,-1.0
1cf386a2-9c5c-497a-8b53-2586a4d5b65a,2025-02-12T13:20:08,CO,Barranquilla,whatsapp,desktop,email,El servicio al cliente tardan más de 10 minutos en contestar. El agente Carlos tomó el caso.,servicio_cliente,baja,-1.0
d83afe84-01d1-4fea-8881-201c3fa662e2,2025-02-12T14:12:08,UY,Montevideo,telefono,android,redes,El pedido de televisor el repartidor no llamó al llegar con DHL en Quito.,logistica,alta,-0.5
277b5c16-5279-4c01-832c-59260ff8e843,2025-02-12T18:32:08,PE,Santiago,redes,desktop,redes,El cafetera el precio subió de repente; el descuento era de 30% según la página.,precios,alta,-1.0
d353ba75-317c-4b26-ab56-215fc0770098,2025-02-12T19:25:08,PE,Santiago,telefono,mobile_web,chat,El televisor no respetaron el precio de oferta; el descuento era de 20% según la página.,precios,media,-0.4
b7368681-9772-4dfd-bbad-d986689ebedf,2025-02-12T20:46:08,CO,Barranquilla,whatsapp,mobile_web,chat,El pedido de tablet vino a otra dirección con 99minutos en Santiago.,logistica,media,-1.0
1cc44ad2-871a-4037-a5a7-6ab4f2aea6da,2025-02-12T21:50:08,CL,Cali,telefono,mobile_web,telefono,El audífnoos el precio no incluye impuestos; el descuento era de 12% según la página.,precios,alta,-0.7
d5831c1d-aa22-4896-ab2f-5ae3ca51e3cd,2025-02-12T23:56:08,EC,Quito,redes,desktop,email,El pedido de impresora vino a otra dirección con UPS en Barcelona.,logistica,critica,-1.0
de2cf40d-d0d1-4723-9cee-dce3a247f764,2025-02-13T00:25:08,PE,Madrid,whatsapp,ios,email,El servicio al cliente me atendieron de forma muy amable. El agente Sofía tomó el caso.,servicio_cliente,baja,0.4
36ee7916-1d03-4da3-adc4-dc7ed309dabe,2025-02-13T05:03:08,EC,Lima,whatsapp,android,whatsapp,El pedido de audífonos llegó con retraso de 7 días con Deprisa en Lima.,logistica,baja,-1.0
0623c706-1443-42a4-816e-df06eeb2210a,2025-02-13T05:14:08,ES,Montevideo,email,mobile_web,chat,El servicio al cliente me resolvieron en la primera llamada. El agente María tomó el caso.,servicio_cliente,baja,0.4
36edf2ef-fdcd-49a2-8fb9-0a6bcd82fe49,2025-02-13T10:20:08,EC,Barranquilla,email,mobile_web,telefono,El libro el precio no incluye impuestos; el descuento era de 20% según la página.,precios,media,-1.0
9e7f0369-f30a-4aa3-a508-ca8a8ac7e2a7,2025-02-13T15:10:08,UY,Montevideo,web,mobile_web,redes,En la web/app el cupón no funcionó al comprar un tablet. Intenté varias veces y nada.,ecommerce,media,-0.5
763c6414-3948-44c1-986a-38d12a0863e5,2025-02-13T21:21:08,MX,Buenos Aires,telefono,mobile_web,whatsapp,El pedido de laptop el repartidor no llamó al llegar con FedEx en Cali.,logistica,alta,-1.0
20630c88-4868-4b2b-8ec5-2510027988cb,2025-02-14T13:07:08,EC,Madrid,email,android,whatsapp,En la web/app la página se cayó al pagar al comprar un cafetera. Intenté varias veces y nada.,ecommerce,media,-1.0
0627d98c-a74e-4614-8c90-4f005ce07017,2025-02-14T22:46:08,CL,Quito,email,ios,email,El pedido de mochila la caja llegó mojada con Deprisa en Cali.,logistica,alta,-1.0
14694309-19a7-4b1b-8437-e6c07a56e26c,2025-02-15T02:07:08,MX,Lima,app,ios,chat,El pedido de smartwatch la caja llegó mojada con Servientrega en Lima.,logistica,critica,-1.0
0dd351a1-43f5-4a23-8001-59a7b9d364e7,2025-02-15T03:29:08,EC,Barranquilla,telefono,android,telefono,En la web/app no recibí el correo de confirmación al comprar un mochila. Intenté varias veces y nada.,ecommerce,baja,-0.2
940d735a-9fa2-4f77-bf63-fd589d974705,2025-02-15T12:00:08,UY,Cali,web,desktop,redes,El pedido de smartwatch llegó dañado con 99minutos en Cali.,logistica,media,-0.5
8c3b6e36-4658-492e-9871-0fef93926a01,2025-02-15T16:12:08,ES,Bogotá,redes,mobile_web,chat,El cafetera el descuento no se aplicó; el descuento era de 10% según la página.,precios,baja,-0.4
83b4e73f-66d2-418d-8729-5c3e6403b564,2025-02-15T17:05:08,CO,Montevideo,whatsapp,mobile_web,chat,El pedido de smartwatch llegó dañado con UPS en Quito.,logistica,media,-1.0
9bad80c4-c248-49b1-ab09-eadeb21f2fb6,2025-02-15T21:54:08,MX,CDMX,redes,android,email,El zapatillas los gastos de envío son muy altos; el descuento era de 20% según la página.,precios,media,-1.0
9f6594a4-5bdb-41e0-9d87-9aadcdcdd7a4,2025-02-15T23:51:08,CO,Buenos Aires,app,android,chat,El servicio al cliente me atendieron de forma muy amable. El agente Luisa tomó el caso.,servicio_cliente,baja,0.6
e8e76bc3-2c99-4e43-97ce-cec5ee7e4c7e,2025-02-16T02:06:08,EC,Madrid,email,mobile_web,chat,El pedido de audífonos no llegó en la franja de mañana con Andreani en Santiago.,logistica,alta,-1.0
395fc4e3-f81d-474e-9c35-bb79e011242b,2025-02-16T07:53:08,CL,Barcelona,whatsapp,ios,email,El zapatillas los gastos de envío son muy altos; el descuento era de 15% según la página.,precios,media,-0.7
423bf875-745a-4759-bdf1-fa52de9589c3,2025-02-16T23:55:08,CO,CDMX,email,ios,email,En la web/app la página se cayó al pagar al comprar un smartwatch. Intenté varias veces y nada.,ecommerce,media,-1.0
7553f8a7-d142-435d-8782-e6600d47efee,2025-02-17T05:07:08,PE,Madrid,email,ios,email,El cámara el precio no incluye impuestos; el descuento era de 5% según la página.,precios,baja,-0.4
1e69a722-33b1-438b-a198-ff6462f246ee,2025-02-17T05:22:08,CL,Medellín,redes,android,whatsapp,El pedido ed zapatillas llegó con retraso de 6 días con Estafeta en Barranquilla.,logistica,alta,-1.0
a6986381-822e-4e01-bdbd-37306f1adcaa,2025-02-17T05:43:08,EC,Lima,app,desktop,redes,El zapatillas mostraba un precio y cobró otro; el descuento era de 10% según la página.,precios,media,-0.4
013439c2-039c-45b9-84d4-6229b9f6e6f2,2025-02-17T10:54:08,MX,Buenos Aires,redes,android,redes,El pedido de tablet no llegó en la franja de mañana con Deprisa en CDMX.,logistica,media,-1.0
5dce0135-04de-4c4e-ae0c-d1d81ce84557,2025-02-17T20:32:08,AR,Buenos Aires,web,ios,telefono,El servicio al cliente prometieron devolver la llamada y no lo hicieron. El agente Juan tomó el caso.,servicio_cliente,alta,-0.3
5968b6d9-4578-4de2-b63d-43414b27990d,2025-02-18T02:38:08,AR,Quito,whatsapp,ios,chat,En la web/app la app se queda congelada al comprar un televisor. Intenté varias veces y nada.,ecommerce,media,-1.0
1dfadbc0-7e69-493a-83a9-b44814704ad2,2025-02-18T02:38:08,CO,Quito,whatsapp,ios,whatsapp,El pedido de smartwatch llegó dañado con Servientrega en Barcelona.,logistica,media,-1.0
03311c21-c046-426c-829e-c34ff14585c0,2025-02-18T08:35:08,CO,Madrid,email,ios,chat,El pedido de smartwatch vino a otra dirección con FedEx en Cali.,logistica,alta,-1.0
0a8d4a38-751e-43c3-86a2-43059d3cb7f3,2025-02-18T10:20:08,EC,Barranquilla,whatsapp,mobile_web,whatsapp,El servicio al cliente tardan más de 45 minutos en contestar. El agente María tomó el caso.,servicio_cliente,media,-1.0
350c5daa-2a1e-4941-afd0-391682789310,2025-02-18T11:04:08,CL,Madrid,redes,desktop,telefono,El servicio al cliente me pasaron de un agente a otro. El agente Luisa tomó el caso.,servicio_cliente,media,-0.6
b297071c-436f-402f-8af3-f986a92be538,2025-02-18T12:32:08,UY,CDMX,whatsapp,mobile_web,email,El servicio al cliente me pasaron de un agente a otro. El agente Pedro tomó el caso.,servicio_cliente,alta,-0.3
b98b6075-89f4-45f0-832c-9cf584df22c4,2025-02-18T14:43:08,UY,Madrid,telefono,mobile_web,chat,El pedido de tablet no llegó en la franja de tarde con DHL en Quito.,logistica,baja,-1.0
3521ebd6-e046-4a74-9ec6-54aa6b9a4783,2025-02-18T22:26:08,CL,Cali,whatsapp,ios,email,El cámara la competencia lo tiene más barato; el descuento era de 50% según la página.,precios,baja,-0.4
727d5b83-1d7a-4d9e-9556-4e6f2308cd4c,2025-02-18T22:45:08,CO,Quito,app,ios,telefono,En la web/app no pude completar el checkout al comprar un zapatillas. Intenté varias veces y nada.,ecommerce,baja,-1.0
169783d4-333a-413f-8a97-9fa098c2f455,2025-02-18T22:49:08,ES,CDMX,redes,android,email,En la web/app no recibí el correo de confirmación al comprar un teléfono. Intenté varias veces y nada.,ecommerce,media,-1.0
21fdb6ee-cb8c-49b4-a223-eb56dd9d14fe,2025-02-19T05:45:08,MX,Medellín,app,desktop,email,En la web/app no pude completar el checkout al comprar un audífonos. Intenté varias veces y nada.,ecommerce,alta,-1.0
d40ed878-477f-4abf-912d-237faa49bed0,2025-02-19T06:24:08,EC,Santiago,app,mobile_web,chat,El impresora el precio no incluye impuestos; el descuento era de 40% según la página.,precios,media,-1.0
397a9c35-8399-4f8a-9630-a3622d4f087f,2025-02-19T13:11:08,UY,CDMX,web,mobile_web,telefono,El pedido de impresora llegó con retraso de 1 días con UPS en Medellín.,logistica,alta,-1.0
519b7e09-780f-469e-8ce2-d6ae387ec095,2025-02-19T21:42:08,ES,CDMX,redes,android,email,En la web/app la página se cayó al pagar al comprar un audífonos. Intenté varias veces y nada.,ecommerce,media,-1.0
1b72e0f0-e91a-4721-9fe1-437b66acb2d2,2025-02-19T22:06:08,EC,Santiago,whatsapp,desktop,whatsapp,El servicio al cliente prometieron devolver la llamada y no lo hicieron. El agente Andrés tomó el caso.,servicio_cliente,baja,-1.0
03c5c04f-6977-4b6e-a472-7b3cd774e321,2025-02-20T09:23:08,ES,Santiago,web,ios,email,El pedido de teléfono vino a otra dirección con FedEx en Barranquilla.,logistica,media,-1.0
781099fc-0d17-4e5f-9763-174c31130494,2025-02-20T10:28:08,PE,Montevideo,web,android,whatsapp,El pedido de cámara la caja llegó mojada con DHL en Quito.,logistica,alta,-1.0
8c6f8284-7a1a-4d59-aba6-f0c67ed3b37a,2025-02-20T13:32:08,AR,Bogotá,app,desktop,email,El servicio al cliente me atendieron de forma muy amable. El agente Sofía tomó el caso.,servicio_cliente,baja,0.8
99c0a2ad-9186-439c-aae6-835cb2115178,2025-02-20T15:03:08,ES,Santiago,app,android,whatsapp,En la web/app la app se queda congelada al comprar un impresora. Intenté varias veces y nada.,ecommerce,media,-0.5
5ab8366a-2cf0-4ef6-9b35-0cc16fd53a01,2025-02-20T21:05:08,UY,CDMX,telefono,mobile_web,whatsapp,El servicio al cliente no responden rápido. El agente Sofía tomó el caso.,servicio_cliente,baja,-0.6
4a17385d-1a22-437c-b92f-f1b500ea72f1,2025-02-20T23:13:08,UY,CDMX,redes,mobile_web,chat,El servicio al cliente me atendieron de forma muy amable. El agente Andrés tomó el caso.,servicio_cliente,baja,0.6
f8509456-a000-4dc3-a078-578147b311ac,2025-02-21T01:38:08,CL,Cali,redes,ios,whatsapp,El pedido de mochila el repartidor no llamó al llegar con FedEx en Madrid.,logistica,media,-0.5
e7306289-b0bb-45f8-84b6-6852dd2ae2da,2025-02-21T04:42:08,ES,Lima,web,mobile_web,email,En la web/app la app se queda congelada al comprar un zapatillas. Intenté varias veces y nada.,ecommerce,baja,-1.0
4f3864d8-f4c0-4bb0-b98c-adfa6a6a36cd,2025-02-21T11:20:08,AR,Barranquilla,email,android,redes,El pedido de cafetera vino incompleto con FedEx en Montevideo.,logistica,alta,-1.0
cc5566af-d504-49a0-9189-643e911836b5,2025-02-21T13:14:08,CO,Quito,telefono,ios,email,El cámara la competencia lo tiene más barato; el descuento era de 5% según la página.,precios,media,-0.7
14496c55-5d19-4f9e-892d-ac042ea33c6c,2025-02-21T21:17:08,PE,Montevideo,email,desktop,whatsapp,El servicio al cliente no entendieron mi problema. El agente Ana tomó el caso.,servicio_cliente,alta,-0.6
ab2dfa49-d12d-4c84-950e-a85ec232466b,2025-02-21T21:34:08,PE,Barranquilla,telefono,desktop,telefono,El smartwatch los gastos de envío son muy altos; el descuento era de 30% según la página.,precios,baja,-1.0
03491071-02ca-477b-b057-ce871f701ee0,2025-02-21T22:18:08,PE,Santiago,telefono,ios,redes,En la web/app el carrito se vació solo al comprar un monitor. Intenté varias veces y nada.,ecommerce,media,-1.0
6bab9f51-e269-4bd9-957a-286a2571e3b5,2025-02-21T23:18:08,ES,Buenos Aires,redes,android,email,El monitor el precio subió de repente; el dsecuento era de 15% según la página.,precios,media,-0.4
773fc3dc-4f5b-4e44-a827-bfeafa10d141,2025-02-22T02:35:08,UY,Barranquilla,email,desktop,chat,El pedido de audífonos llegó con retraso de 3 días con Deprisa en CDMX.,logistica,baja,-1.0
26100fbe-be88-4408-80cf-8799a1cefab6,2025-02-22T03:20:08,ES,Barranquilla,email,desktop,chat,El pedido de libro la caja llegó mojada con Servientrega en Cali.,logistica,alta,-1.0
a4f4c0f6-043d-48f0-a8d7-a1477f4b8b9f,2025-02-22T04:46:08,ES,Madrid,app,ios,email,El servicio al cliente prometieron devolver la llamada y no lo hicieron. El agente María tomó el caso.,servicio_cliente,media,-0.3
e7905f06-d883-4ab7-8971-2cde8eb8707c,2025-02-22T06:27:08,PE,Bogotá,web,desktop,email,El pedido de cámara se perdió en el transporte con Andreani en Lima.,logistica,baja,-0.5
70a6e6ff-abd0-4c0d-ac04-315433b8e282,2025-02-22T06:51:08,PE,Santiago,whatsapp,mobile_web,chat,En la web/app el cupón no funcionó al comprar un cafetera. Intenté varias veces y nada.,ecommerce,baja,-1.0
6134f875-4477-45cb-873d-e71166136845,2025-02-22T07:47:08,MX,Cali,whatsapp,desktop,chat,El servicio al cliente me atendieron de forma muy maable. El agente Ana tomó el caso.,servicio_cliente,media,-1.0
fe617b7f-db9b-40a3-86af-24cc19b21427,2025-02-22T13:20:08,AR,Medellín,telefono,mobile_web,email,El servicio al cliente no responden rápido. El agente Pedro tomó el caso.,servicio_cliente,alta,-1.0
d3c00d0f-1286-4c7e-83e0-bc74a695be9e,2025-02-22T18:52:08,UY,Bogotá,web,mobile_web,redes,El servicio al cliente me resolvieron en la primera llamada. El agente María tomó el caso.,servicio_cliente,baja,0.8
4701b3c5-296a-4a5d-8a8e-3086773e8ace,2025-02-23T01:12:08,UY,Lima,whatsapp,mobile_web,email,El pedido de mochila llegó dañado con Andreani en Bogotá.,logistica,media,-0.5
2d484d3e-4925-4212-9c4c-aac5ce4640bb,2025-02-23T05:51:08,AR,Medellín,telefono,android,telefono,El servicio al cliente prometieron devolver la llamada y no lo hicieron. El agente Juan tomó el caso.,servicio_cliente,media,-1.0
edeb452e-f8c6-400a-940b-ce650162faec,2025-02-23T06:15:08,CL,CDMX,app,android,redes,El servicio al cliente no entendieron mi problema. El agente Juan tomó el caso.,servicio_cliente,media,-0.3
c7bba812-e346-4a13-b0d0-93a5532286d5,2025-02-23T10:18:08,AR,Barranquilla,telefono,android,telefono,El servicio al cliente me pasaron de un agente a otro. El agente Luisa tomó el caso.,servicio_cliente,alta,-0.3
96e6909f-9c2a-4890-9d31-475b855fa66a,2025-02-24T00:51:08,MX,Cali,app,android,chat,El televisor no respetaron el precio de oferta; el descuento era de 10% según la página.,precios,media,-0.4
4c847109-f8fc-45e4-83ec-a0f28d5fa702,2025-02-24T03:00:08,MX,Medellín,telefono,desktop,telefono,El teléfono el precio cambió en el checkout; el descuento era de 30% según la página.,precios,media,-1.0
cdf3c74a-4ca0-4a60-bc0f-23eb198fcd41,2025-02-24T04:45:08,UY,Barranquilla,app,ios,chat,El servicio al cliente me atendieron de forma muy amable. El agente Andrés tomó el caso.,servicio_cliente,baja,0.4
35bedca1-8576-4696-8f8e-74142230494f,2025-02-24T09:45:08,CO,Quito,app,mobile_web,chat,En la web/app no pude completar el checkout al comprar un zapatillas. Intenté varias veces y nada.,ecommerce,media,-0.5
0d54ec47-cfbf-4685-be6c-0226b1ddd8cc,2025-02-24T14:21:08,AR,Quito,web,android,whatsapp,En la web/app el carrito se vació solo al comprar un laptop. Intenté varias veces y nada.,ecommerce,media,-1.0
847cabd8-f6ea-479d-9322-ed0a2c4495d5,2025-02-24T16:18:08,UY,Quito,app,desktop,redes,El pedido de laptop vino a otra dirección con DHL en CDMX.,logistica,alta,-0.5
0ec442a9-ff3a-4b42-b49d-a2eab45dc279,2025-02-24T16:18:08,EC,Madrid,email,desktop,telefono,El teléfono los gastos de envío son muy altos; el descuento era de 25% según la página.,precios,baja,-0.7
cfb56b76-eac4-4906-a8ea-bc5c5a1ec99f,2025-02-24T17:15:08,PE,Cali,telefono,android,email,El servicio al cliente cerraron el chat sin solución. El agente Ana tomó el caso.,servicio_cliente,alta,-1.0
1d965386-0ae0-4eb5-8dd1-40dd75e81846,2025-02-24T23:50:08,ES,Madrid,whatsapp,desktop,email,En la web/app no pude completar el checkout al comprar un monitor. nItenté varias veces y nada.,ecommerce,alta,-0.5
2f6307e7-baab-4324-a600-b5cb5d2e8ffb,2025-02-25T11:02:08,EC,Lima,web,android,whatsapp,En la web/app el carrito se vació solo al comprar un laptop. Intenté varias veces y nada.,ecommerce,baja,-1.0
2487b2f7-a2be-409d-b943-e5782ee93687,2025-02-25T15:06:08,EC,CDMX,web,android,redes,El pedido de smartwatch la caja llegó mojada con 99minutos en Cali.,logistica,baja,-1.0
7dc6d020-a894-45ab-83e4-11986533ca93,2025-02-25T20:38:08,UY,Santiago,whatsapp,desktop,chat,En la web/app el carrito se vació solo al comprar un impresora. Intenté varias veces y nada.,ecommerce,media,-0.2
7e8853f1-2470-4412-8e94-3e8fe04afac2,2025-02-25T22:42:08,ES,Santiago,web,desktop,chat,El pedido de cámara el repartidor no llamó al llegar con Servientrega en Cali.,logistica,baja,-1.0
80dfec5e-1886-46e1-97c5-4da6a8fe9986,2025-02-26T07:29:08,CL,CDMX,app,android,redes,El servicio al cliente me resolvieron en la primera llamada. El agente Andrés tomó el caso.,servicio_cliente,baja,0.6
fee4eab2-e4c5-433d-8562-d906d89494d0,2025-02-26T08:48:08,EC,Quito,whatsapp,desktop,whatsapp,El pedido de impresora vino incompleto con DHL en Buenos Aires.,logistica,alta,-0.5
76ea1f9f-b5fd-4763-b21d-bddd910055a9,2025-02-26T11:43:08,CL,Medellín,telefono,android,redes,El impresora mostraba un precio y cobró otro; el descuento era de 50% según la página.,precios,media,-1.0
e9c0d985-503b-489a-a0e5-f82909560e3c,2025-02-26T12:40:08,AR,CDMX,email,ios,redes,El servicio al cliente prometieron devolver la llamada y no lo hicieron. El agente Ana tomó el caso.,servicio_cliente,media,-1.0
41b3218d-75ab-4581-87fb-ea9e2676219e,2025-02-26T13:31:08,MX,Cali,whatsapp,android,chat,El servicio al cliente me atendieron de forma muy amable. El agente Andrés tomó el caso.,servicio_cliente,baja,0.6
acd0dd40-14eb-413f-aea7-04a47e6d5438,2025-02-26T14:53:08,MX,Barcelona,web,android,whatsapp,En la web/app la página se cayó al pagar al comprar un audífonos. Intenté varias veces y nada.,ecommerce,media,-0.5
441f70fe-abbb-46cb-a4d0-30bfba34879b,2025-02-26T18:34:08,EC,Quito,redes,mobile_web,telefono,El servicio al cliente cerraron el chat sin solución. El agente Juan tomó el caso.,servicio_cliente,media,-0.3
5f559fd3-5065-4ee9-a1d6-19e4635f7108,2025-02-26T19:05:08,CO,Lima,whatsapp,desktop,whatsapp,El servicio al cliente me resolvieron en la primera llamada. El agente Juan tomó el caso.,servicio_cliente,baja,0.6
74ffe996-7bf6-4936-a384-b969b6c88aeb,2025-02-27T00:33:08,ES,Barcelona,web,android,whatsapp,El mochila no respetaron el precio de oferta; el descuento era de 30% según la página.,precios,media,-1.0
c2c74dfc-90b6-4c28-be18-8bc1fe140614,2025-02-27T02:59:08,AR,Barranquilla,web,mobile_web,telefono,El audífonos la competencia lo tiene más barato; el descuento era de 12% según la página.,precios,media,-1.0
30540a77-bf2b-4774-b417-493964842809,2025-02-27T13:33:08,PE,CDMX,app,desktop,email,El pedido de cámara llegó con retraso de 3 días con UPS en Cali.,logistica,media,-0.5
33ec24f0-ec34-43f4-a7ed-07d6ad0c7be7,2025-02-27T14:05:08,PE,Cali,whatsapp,android,telefono,En la web/app no recibí el correo de confirmación al comprar un cámara. Intenté varias veces y nada.,ecommerce,baja,-1.0
7715e897-3e0c-44d9-8f62-beeca460f8ba,2025-02-27T14:47:08,EC,Medellín,email,desktop,telefono,El libro la competencia lo tiene más barato; el descuento era de 40% según la página.,precios,media,-0.7
